Threat Id,,,,Latitude,Longitude,Altitude,Latitude(Predicted),Longitude(Predicted),Altitude(Predicted)
3880,,,,42.543962230043896,-71.45878041,488,42.544103190848574,-71.45778424,350
3883,,,,42.50998758813212,-71.22235374,7923,42.514564962770308,-71.22726978,7972
1006,,,,42.584271297288254,-71.62778369,642,42.584179251368219,-71.62743266,651
3633,,,,42.859936966971624,-72.07640757,7621,42.859056432084692,-72.08463479,7730
3889,,,,42.48847332,-71.20792835,1666,42.48642633943588,-71.20820596,1742
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.96175575396768,-70.87994667,4831,41.962516701434545,-70.87711084,4996
3641,,,,41.657011039190607,-71.17704683,11101,41.65346507335677,-71.18300884,10715
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550046077967153,-71.47343644,3905,42.550025661175304,-71.47269014,3882
3726,,,,,,,,,
3794,,,,42.188262682631148,-71.56645777,5707,42.186890110843329,-71.57172626,5719
3797,,,,42.576288900400222,-71.6102736,88,,,
3606,,,,42.83045269822933,-71.74806953,7380,42.831049622626182,-71.75476325,7474
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.57624204173446,-71.61016909,0,,,
3802,,,,42.656477883830064,-71.37901094,2664,42.658837789997243,-71.37936763,2657
3870,,,,42.422870245101493,-71.72112123,9557,42.427455688473067,-71.71537229,9453
3743,,,,42.601600505567255,-71.63520586,639,42.60206364599037,-71.63498212,666
3746,,,,42.657630007724478,-70.97310739,11331,42.662896557482519,-70.96526568,11314
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.556477695181741,-71.59481009,-371,42.55344679963153,-71.59480906,-459
3880,,,,42.543962230043896,-71.45878041,488,42.544103190848574,-71.45778424,350
3883,,,,42.510685880481013,-71.22387409,7917,42.515002132703806,-71.22886309,7962
1006,,,,42.584151797606964,-71.6277385,650,42.58441487483848,-71.62767946,659
3886,,,,42.283560557723085,-71.17474035,2953,42.278077780260531,-71.17516736,3184
3633,,,,42.862343765613417,-72.08376975,7441,42.862720884992051,-72.09078713,7481
3889,,,,42.48847332,-71.20792835,1666,42.48642633943588,-71.20820596,1742
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.962618422408063,-70.87811157,4798,41.963602645318026,-70.8749691,4943
3641,,,,41.654446781948089,-71.18128559,10807,41.65098225293346,-71.18716982,10420
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550516323812744,-71.47288326,3889,42.550803879396675,-71.47209217,3877
3726,,,,,,,,,
3794,,,,42.187663785096888,-71.56855513,5724,42.18631041235696,-71.57365805,5738
3797,,,,42.576288900400222,-71.6102736,88,,,
3606,,,,42.830535075839933,-71.75211758,7416,42.831028620739787,-71.75919456,7508
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.57624204173446,-71.61016909,0,,,
3802,,,,42.656477883830064,-71.37901094,2664,42.658837789997243,-71.37936763,2657
3870,,,,42.425635833998477,-71.71822041,9636,42.430425037846312,-71.71247431,9576
3743,,,,42.601912093430577,-71.63506344,658,42.602375230875666,-71.63483971,685
3746,,,,42.658183930960732,-70.97103746,11312,42.663196055108969,-70.96318137,11294
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.554451170310273,-71.59481325,-430,42.55142021719643,-71.59481222,-519
3880,,,,42.543962230043896,-71.45878041,488,42.544103190848574,-71.45778424,350
3883,,,,42.512467773944273,-71.22631913,7944,42.51665559,-71.23132671,7989
1006,,,,42.58410619,-71.62772937,653,42.584217078513348,-71.62762962,673
3886,,,,42.282350111022296,-71.17322606,2975,42.27753631045637,-71.17270315,3109
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3889,,,,42.48847332,-71.20792835,1666,42.48642633943588,-71.20820596,1742
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.962618422408063,-70.87811157,4798,41.963602645318026,-70.8749691,4943
3641,,,,41.65321225753334,-71.18425615,10727,41.649622437763561,-71.19058035,10341
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550402671584429,-71.47279193,3890,42.550383068840375,-71.47206155,3871
3726,,,,,,,,,
3794,,,,42.187663785096888,-71.56855513,5724,42.18631041235696,-71.57365805,5738
3797,,,,42.576288900400222,-71.6102736,88,,,
3606,,,,42.830528955380942,-71.75471631,7414,42.83093895,-71.76211942,7499
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.57624204173446,-71.61016909,0,,,
3802,,,,42.656583499854214,-71.3785476,2711,42.65836031897777,-71.37854091,2721
3870,,,,42.425635833998477,-71.71822041,9636,42.430425037846312,-71.71247431,9576
3743,,,,42.601912093430577,-71.63506344,658,42.602375230875666,-71.63483971,685
3746,,,,42.658183930960732,-70.97103746,11312,42.663196055108969,-70.96318137,11294
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.554451170310273,-71.59481325,-430,42.55142021719643,-71.59481222,-519
3880,,,,42.54457623274687,-71.45774709,398,42.544975105000425,-71.45685442,274
3883,,,,42.514126109176409,-71.22760066,7978,42.518487099925146,-71.23253941,8024
3885,,,,42.590710792149856,-71.59870907,553,42.59050098681584,-71.59927087,562
1006,,,,42.58410619,-71.62772937,653,42.584217078513348,-71.62762962,673
3886,,,,42.282350111022296,-71.17322606,2975,42.27753631045637,-71.17270315,3109
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.963670469391467,-70.87537494,4886,41.964763872468033,-70.87209883,5028
3641,,,,41.65321225753334,-71.18425615,10727,41.649622437763561,-71.19058035,10341
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.55043081178421,-71.47260733,3890,42.550411207949772,-71.47187695,3871
3726,,,,,,,,,
3794,,,,42.187663785096888,-71.56855513,5724,42.18631041235696,-71.57365805,5738
3797,,,,42.576287300400125,-71.6102723,89,,,
3606,,,,42.830758923089604,-71.75821158,7441,42.831140657671547,-71.7655871,7525
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241758773527,-71.61016971,0,,,
3802,,,,42.656319848503905,-71.378063,2686,42.657738067949381,-71.37780984,2688
3870,,,,42.425635833998477,-71.71822041,9636,42.430425037846312,-71.71247431,9576
3743,,,,42.602220916696893,-71.63490563,675,42.602684051229062,-71.63468189,702
3746,,,,42.660694229581793,-70.96429393,11078,42.665289074287024,-70.95621423,11018
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.552431238936734,-71.59481642,-489,42.549400228683005,-71.59481539,-577
3880,,,,42.54457623274687,-71.45774709,398,42.544975105000425,-71.45685442,274
3881,,,,42.541763931141844,-71.45983538,1598,42.541155954012666,-71.45951198,1704
3883,,,,42.516190371704155,-71.23002879,8013,42.520594421264143,-71.23502513,8067
3885,,,,42.590570982574576,-71.59907494,558,42.590361175800624,-71.59963673,567
1006,,,,42.583963985595808,-71.62787047,667,42.583810458394836,-71.62819164,687
3886,,,,42.280531668499258,-71.17068762,3115,42.276296308720255,-71.1694301,3254
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.966141442236541,-70.87084426,4994,41.967833246254749,-70.86658256,5153
3641,,,,41.652224292355655,-71.19030137,12010,41.648791434589349,-71.19730405,11989
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550757669202241,-71.47225699,3906,42.551107302369296,-71.47150128,3904
3726,,,,,,,,,
3794,,,,42.186144950674972,-71.57670051,5792,42.184756830810223,-71.58272845,5817
3797,,,,42.576287300400125,-71.6102723,89,,,
3606,,,,42.830899732871217,-71.76049454,7399,42.831281231831348,-71.76804071,7467
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241758773527,-71.61016971,0,,,
3802,,,,42.657529639732253,-71.37825552,2693,42.659207814793191,-71.3781607,2697
3870,,,,42.430561939527053,-71.71160529,9627,42.435275177484428,-71.70538946,9590
3743,,,,42.602220916696893,-71.63490563,675,42.602684051229062,-71.63468189,702
3746,,,,42.662471214220382,-70.9622066,11084,42.667240473530171,-70.95417459,11028
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.552431238936734,-71.59481642,-489,42.549400228683005,-71.59481539,-577
3880,,,,42.543437658646766,-71.45767473,316,42.543078984647686,-71.4570524,193
3881,,,,42.541763931141844,-71.45983538,1598,42.541155954012666,-71.45951198,1704
3883,,,,42.516716740061391,-71.23128019,7916,42.520795637850966,-71.23624915,7940
1006,,,,42.583940740057983,-71.62799676,674,42.583857842487639,-71.62837905,695
3886,,,,42.279047586984419,-71.17038819,2940,42.274799769250826,-71.16901938,3012
3888,,,,42.375021492156314,-71.16974607,4007,42.372571717928253,-71.17382281,3886
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.968319530355508,-70.8665066,4567,41.970482221028078,-70.86145233,4608
3641,,,,41.652224292355655,-71.19030137,12010,41.648791434589349,-71.19730405,11989
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550958230275128,-71.47205398,3920,42.551380362610026,-71.47128544,3923
3726,,,,,,,,,
3794,,,,42.186144950674972,-71.57670051,5792,42.184756830810223,-71.58272845,5817
3797,,,,42.576287300400125,-71.6102723,89,,,
3606,,,,42.83107141,-71.76419988,7437,42.831452552132568,-71.77174909,7505
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241655141821,-71.61016746,0,,,
3802,,,,42.657391567393475,-71.37794513,2721,42.658783864786507,-71.37769524,2733
3870,,,,42.430561939527053,-71.71160529,9627,42.435275177484428,-71.70538946,9590
3743,,,,42.60253250059565,-71.63476321,694,42.602995632149771,-71.63453948,721
3746,,,,42.663641876797335,-70.96052264,11122,42.668452940629031,-70.95257291,11079
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.543437658646766,-71.45767473,316,42.543078984647686,-71.4570524,193
3881,,,,42.541364811134407,-71.45961784,1669,42.540756846714331,-71.45929445,1775
3883,,,,42.516716740061391,-71.23128019,7916,42.520795637850966,-71.23624915,7940
1006,,,,42.584033159442356,-71.62814056,666,42.58370413,-71.62817907,682
3886,,,,42.279047586984419,-71.17038819,2940,42.274799769250826,-71.16901938,3012
3888,,,,42.378191713232731,-71.16656286,3252,42.376538920954616,-71.16974095,2999
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.968319530355508,-70.8665066,4567,41.970482221028078,-70.86145233,4608
3641,,,,41.652224292355655,-71.19030137,12010,41.648791434589349,-71.19730405,11989
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.55096837527438,-71.47192254,3926,42.551326429278774,-71.47117927,3931
3726,,,,,,,,,
3794,,,,42.185464744052659,-71.58066063,5821,42.184045929306009,-71.58724755,5850
3797,,,,42.576285400400216,-71.6102697,89,,,
3606,,,,42.831333344525696,-71.76577437,7445,42.831780489956316,-71.7731026,7511
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241655141821,-71.61016746,0,,,
3802,,,,42.657776321383714,-71.37763792,2735,42.659000710188252,-71.37727022,2748
3870,,,,42.433175873736857,-71.70970501,9595,42.438127138293076,-71.7041398,9551
3743,,,,42.60253250059565,-71.63476321,694,42.602995632149771,-71.63453948,721
3746,,,,42.665294430392073,-70.95684835,11402,42.669701774045571,-70.94893564,11431
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.543437658646766,-71.45767473,316,42.543078984647686,-71.4570524,193
3881,,,,42.541364811134407,-71.45961784,1669,42.540756846714331,-71.45929445,1775
3883,,,,42.518923971172427,-71.23345655,7891,42.523137031748334,-71.23835624,7909
1006,,,,42.584114934817229,-71.62827199,653,42.583785899822232,-71.62831049,670
3886,,,,42.27873828509486,-71.16767745,2918,42.275054153092356,-71.1656032,2971
3888,,,,42.378191713232731,-71.16656286,3252,42.376538920954616,-71.16974095,2999
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.968319530355508,-70.8665066,4567,41.970482221028078,-70.86145233,4608
3641,,,,41.648712467288334,-71.19829027,12146,41.645312243359648,-71.20559846,12175
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.55067217,-71.47189981,3935,42.550757912715241,-71.47117804,3923
3726,,,,,,,,,
3794,,,,42.185020553327917,-71.58205278,5784,42.183600285057381,-71.58839858,5802
3797,,,,42.576283600400167,-71.6102685,89,,,
3606,,,,42.831333344525696,-71.76577437,7445,42.831780489956316,-71.7731026,7511
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576235925563843,-71.61016746,0,,,
3802,,,,42.658017499788215,-71.37726111,2602,42.65919668,-71.3767718,2577
3870,,,,42.434958576868141,-71.70784665,9685,42.440040304835989,-71.70216748,9678
3743,,,,42.602835537357841,-71.63460923,712,42.603298665980837,-71.6343855,739
3746,,,,42.666402338427034,-70.95497257,11389,42.670844998543437,-70.94704407,11413
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.544665636441216,-71.45678425,716,42.545058003966261,-71.4558462,760
3881,,,,42.540953299489189,-71.45940418,1739,42.540345347995661,-71.45908079,1845
3883,,,,42.519939165045322,-71.23482669,7877,42.524082351347644,-71.23973117,7890
1006,,,,42.584160887338307,-71.62846692,644,42.584258783494896,-71.62886731,638
3886,,,,42.278950310978566,-71.16555536,2886,42.275662693455374,-71.16296557,2927
3888,,,,42.379358280524151,-71.16730417,3164,42.3784204,-71.17003278,2959
3633,,,,42.861481639060777,-72.08711902,7195,42.86149523418667,-72.09472525,7168
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.968319530355508,-70.8665066,4567,41.970482221028078,-70.86145233,4608
3641,,,,41.647412346600376,-71.20055525,12161,41.644128422726254,-71.20749148,12176
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550466752836968,-71.47161887,3927,42.550586175110524,-71.47090432,3919
3726,,,,,,,,,
3794,,,,42.18433682685987,-71.5851265,5765,42.18291372073034,-71.59153156,5776
3797,,,,42.576283600400167,-71.6102685,89,,,
3606,,,,42.832932520804874,-71.76873105,7320,42.833925228651935,-71.77476626,7342
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576235925563843,-71.61016746,0,,,
3802,,,,42.658017499788215,-71.37726111,2602,42.65919668,-71.3767718,2577
3870,,,,42.434958576868141,-71.70784665,9685,42.440040304835989,-71.70216748,9678
3743,,,,42.602835537357841,-71.63460923,712,42.603298665980837,-71.6343855,739
3746,,,,42.668683421969796,-70.95336093,11403,42.673555453403772,-70.94554621,11429
3874,,,,42.591436530612121,-71.59742197,525,42.591488846498457,-71.59806598,528
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.544665636441216,-71.45678425,716,42.545058003966261,-71.4558462,760
3881,,,,42.540953299489189,-71.45940418,1739,42.540345347995661,-71.45908079,1845
3883,,,,42.52317773,-71.23657498,7814,42.527847251119432,-71.24127575,7812
3885,,,,42.59029497674257,-71.59982592,571,42.590085167072679,-71.60038771,579
1006,,,,42.584192388826509,-71.62862501,633,42.58429546036524,-71.62909397,621
3886,,,,42.276365525192269,-71.1650586,2460,42.272733701037971,-71.16265036,2354
3888,,,,42.379358280524151,-71.16730417,3164,42.3784204,-71.17003278,2959
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.972270266651464,-70.85839869,4606,41.974863636615467,-70.85275342,4646
3641,,,,41.647412346600376,-71.20055525,12161,41.644128422726254,-71.20749148,12176
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550470206352635,-71.47143409,3922,42.550589627569387,-71.47071954,3914
3726,,,,,,,,,
3794,,,,42.184017533008486,-71.58613652,5816,42.182604019734931,-71.59215159,5839
3797,,,,42.576283600400167,-71.6102685,89,,,
3606,,,,42.832932520804874,-71.76873105,7320,42.833925228651935,-71.77476626,7342
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576235925563843,-71.61016746,0,,,
3802,,,,42.660008818289818,-71.37767386,2612,42.661737219811435,-71.37756933,2595
3870,,,,42.439089672112033,-71.70454098,9658,42.444376207839483,-71.69940078,9644
3743,,,,42.603152899918513,-71.63446298,729,42.603616025581623,-71.63423924,757
3746,,,,42.670540687083871,-70.95084077,12055,42.675149315496149,-70.94332625,12224
3874,,,,42.590157087112324,-71.60020334,575,42.589947275935721,-71.60076512,584
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.544665636441216,-71.45678425,716,42.545058003966261,-71.4558462,760
3881,,,,42.540548427470419,-71.45919052,1811,42.539940488858228,-71.45886715,1916
3883,,,,42.524545549924923,-71.23781473,7789,42.529240329765337,-71.24251342,7782
1006,,,,42.584226004824714,-71.62882599,631,42.58433781877239,-71.62934325,622
3886,,,,42.274285822279509,-71.16407739,2358,42.270564832010564,-71.16176269,2235
3888,,,,42.378232558878636,-71.16954225,2876,42.377169333432889,-71.17230777,2632
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.647412346600376,-71.20055525,12161,41.644128422726254,-71.20749148,12176
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.54944545745979,-71.47196223,4023,42.548608599513763,-71.47173755,4059
3726,,,,,,,,,
3794,,,,42.183523797455116,-71.58962782,5995,42.18214474935403,-71.59594087,6061
3797,,,,42.57628410040018,-71.6102693,89,,,
3606,,,,42.833636172871373,-71.77132078,7288,42.834745048375275,-71.77720118,7300
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576235925563843,-71.61016746,0,,,
3802,,,,42.660008818289818,-71.37767386,2612,42.661737219811435,-71.37756933,2595
3870,,,,42.441436717356154,-71.70320898,9555,42.44669352177322,-71.69870767,9503
3743,,,,42.603152899918513,-71.63446298,729,42.603616025581623,-71.63423924,757
3746,,,,42.671707951297648,-70.9491072,12126,42.676330589500282,-70.94162068,12302
3874,,,,42.590157087112324,-71.60020334,575,42.589947275935721,-71.60076512,584
3877,,,,42.589965620988814,-71.59899464,445,42.58946330242933,-71.59901695,437
3878,,,,42.550411269566148,-71.59481958,-548,42.547380202178438,-71.59481855,-636
3880,,,,42.54232645198681,-71.45669522,732,42.541261726611573,-71.45637446,763
3881,,,,42.540548427470419,-71.45919052,1811,42.539940488858228,-71.45886715,1916
3883,,,,42.526396022603684,-71.2396816,7641,42.530937773270978,-71.24430633,7598
1006,,,,42.584349323421073,-71.62884133,629,42.584471272590832,-71.62934411,631
3886,,,,42.275262607532724,-71.1610494,2231,42.272204837155535,-71.15785793,2080
3888,,,,42.378232558878636,-71.16954225,2876,42.377169333432889,-71.17230777,2632
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3889,,,,42.599244622155247,-71.48903236,876,42.601813738546944,-71.49028134,1020
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.644939313943489,-71.20490837,12262,41.641762220655615,-71.2112706,12275
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.54969173556254,-71.47165124,4039,42.549322221191893,-71.47129009,4075
3726,,,,,,,,,
3794,,,,42.183406247498475,-71.59152014,6240,42.18208662,-71.5978839,6364
3797,,,,42.57628410040018,-71.6102693,89,,,
3606,,,,42.833992289477976,-71.77307223,7244,42.835123503477078,-71.77902868,7243
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.57624139,-71.61017124,0,,,
3802,,,,42.660979598831169,-71.37766932,2595,42.662754025251658,-71.37759026,2574
3870,,,,42.442809971484948,-71.70233731,9500,42.44803527962496,-71.69805648,9434
3743,,,,42.377831059174923,-71.17090469,2685,42.376793117404105,-71.17365797,2430
3746,,,,42.672324943358348,-70.9469774,12191,42.676758838336539,-70.93947564,12368
3874,,,,42.59018552,-71.59884796,460,42.589984813440104,-71.59911806,449
3877,,,,42.589782846075593,-71.59892987,446,42.589405497181872,-71.59871345,441
3878,,,,42.544348354499256,-71.59481368,-725,42.541317115160496,-71.59481265,-813
3880,,,,42.54500097,-71.45541748,694,42.545509754853676,-71.45447919,715
3881,,,,42.540142702017128,-71.458973,1880,42.539534050607955,-71.45864532,1986
3883,,,,42.527392426499304,-71.2409952,7603,42.531833861750414,-71.24564132,7556
1006,,,,42.58448349979281,-71.62883023,630,42.584694196593951,-71.62939248,618
3886,,,,42.275262607532724,-71.1610494,2231,42.272204837155535,-71.15785793,2080
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3889,,,,42.599434636248361,-71.48914843,842,42.601337460048832,-71.49007029,927
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.644939313943489,-71.20490837,12262,41.641762220655615,-71.2112706,12275
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550150879764288,-71.47138651,4050,42.550179378006057,-71.47088586,4087
3794,,,,42.183406247498475,-71.59152014,6240,42.18208662,-71.5978839,6364
3797,,,,42.57628410040018,-71.6102693,89,,,
3606,,,,42.834100354789015,-71.77734368,7228,42.834981984099926,-71.78401476,7225
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.57624139,-71.61017124,0,,,
3802,,,,42.661670654311756,-71.37784922,2606,42.66359527360936,-71.37787142,2590
3870,,,,42.442809971484948,-71.70233731,9500,42.44803527962496,-71.69805648,9434
3743,,,,42.377850510689548,-71.17141632,2678,42.376886231377227,-71.17414187,2443
3746,,,,42.674864794013978,-70.94350063,12259,42.679467744325478,-70.93599969,12431
3874,,,,42.59018552,-71.59884796,460,42.589984813440104,-71.59911806,449
3877,,,,42.589768724430463,-71.59892899,448,42.589631205960281,-71.59858491,449
3878,,,,42.544348354499256,-71.59481368,-725,42.541317115160496,-71.59481265,-813
3880,,,,42.54500097,-71.45541748,694,42.545509754853676,-71.45447919,715
3881,,,,42.540142702017128,-71.458973,1880,42.539534050607955,-71.45864532,1986
3883,,,,42.527392426499304,-71.2409952,7603,42.531833861750414,-71.24564132,7556
1006,,,,42.584575950369711,-71.62884022,627,42.58478665,-71.62940246,615
3886,,,,42.273832807676925,-71.159293,2000,42.270731739408184,-71.15616366,1808
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3889,,,,42.600198084372252,-71.48948937,860,42.60203948379101,-71.49013804,936
3890,,,,42.570750668110378,-71.60111416,88,42.570452129203261,-71.59997684,80
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.646640657671504,-71.19929517,13260,41.64424970493225,-71.20343447,13535
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.54999458,-71.47136155,4066,42.549899320661964,-71.47090796,4106
3726,,,,42.17985695334999,-71.21546697,6189,42.182506688406583,-71.21882179,6451
3794,,,,42.182486384872959,-71.59628729,6363,42.181219795223605,-71.60263029,6491
3797,,,,42.57628410040018,-71.6102693,89,,,
3606,,,,42.834445596329353,-71.77907007,7197,42.835376292633654,-71.78568345,7185
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241379049726,-71.61017125,0,,,
3802,,,,42.662649309205889,-71.37787033,2596,42.664565811107778,-71.37790713,2580
3870,,,,42.446295738777017,-71.69918662,9379,42.451297253700247,-71.69492018,9287
3743,,,,42.376390469206925,-71.17347065,2391,42.375043802385242,-71.17642344,2107
3746,,,,42.675992070646679,-70.94145642,12341,42.680538994326668,-70.93396202,12521
3874,,,,42.589763105215482,-71.59906741,443,42.589512359686687,-71.59928836,432
3877,,,,42.589768724430463,-71.59892899,448,42.589631205960281,-71.59858491,449
3880,,,,42.54500097,-71.45541748,694,42.545509754853676,-71.45447919,715
3881,,,,42.539743615899496,-71.45875549,1951,42.539134977203418,-71.45842782,2057
3883,,,,42.530765486716732,-71.2448463,7706,42.535104525089693,-71.24958239,7685
1006,,,,42.584742549556829,-71.62884647,619,42.585057419289157,-71.62930049,606
3886,,,,42.273832807676925,-71.159293,2000,42.270731739408184,-71.15616366,1808
3633,,,,42.870267778850142,-72.09488179,7032,42.87328051,-72.09925849,6989
3889,,,,42.60088847742071,-71.48972489,876,42.60290638803189,-71.49033862,951
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.646284982665385,-71.19984948,13391,41.643952393104492,-71.20395516,13670
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550087842570193,-71.47113457,4102,42.550042794729933,-71.4706859,4146
3726,,,,42.181554667057512,-71.21641616,6241,42.184374023527383,-71.21938537,6452
3794,,,,42.18228258,-71.59779496,6463,42.181020673257429,-71.60418482,6611
3797,,,,42.57628410040018,-71.6102693,89,,,
3606,,,,42.834509170079478,-71.78333103,7198,42.835226179642419,-71.79049076,7189
3863,,,,42.576291900400221,-71.6102759,88,,,
3801,,,,42.576241379049726,-71.61017125,0,,,
3802,,,,42.663251252687267,-71.37792788,2574,42.665242277631492,-71.37798825,2553
3870,,,,42.446295738777017,-71.69918662,9379,42.451297253700247,-71.69492018,9287
3743,,,,42.376495811585173,-71.17375633,2285,42.375326010070872,-71.17657406,1987
3746,,,,42.676784725062539,-70.93959455,12364,42.681244651874266,-70.93207297,12541
3874,,,,42.589768724430463,-71.59892899,448,42.589517979402849,-71.59914994,437
3878,,,,42.570353383361336,-71.6047147,103,42.57029875746904,-71.60522781,112
3880,,,,42.54500097,-71.45541748,694,42.545509754853676,-71.45447919,715
3881,,,,42.539743615899496,-71.45875549,1951,42.539134977203418,-71.45842782,2057
3883,,,,42.530765486716732,-71.2448463,7706,42.535104525089693,-71.24958239,7685
1006,,,,42.584869916946438,-71.62888724,613,42.585184787017724,-71.62934126,601
3886,,,,42.271825479879674,-71.15652739,2061,42.26881243994557,-71.15309713,1934
3633,,,,42.885468624254791,-72.09694255,6238,42.891150589734757,-72.09870935,6040
3889,,,,42.601184516644153,-71.48980799,897,42.603067869634906,-71.49031217,974
3890,,,,42.569319834287413,-71.6017077,76,42.569766143965794,-71.60089099,83
3891,,,,41.973158133295769,-70.85690047,4744,41.975830474185607,-70.8512501,4825
3641,,,,41.64466171,-71.20396218,13556,41.642203229694957,-71.20861658,13836
3834,,,,,,,,,
3835,,,,,,,,,
3709,,,,42.550587526015043,-71.47077736,4092,42.550924573108787,-71.470177,4130
